id,imdb_id,budget,revenue,original_title,cast,runtime,genres,production_companies,release_year
16162,tt0168501,9000000,34573780,The Best Man,Nia Long|Morris Chestnut|Harold Perrineau|Terrence Howard|Sanaa Lathan,120,Drama|Comedy,Universal Pictures|40 Acres & A Mule Filmworks,1999
16172,tt0145893,6000000,4398989,Simply Irresistible,Sarah Michelle Gellar|Sean Patrick Flanery|Dylan Baker|Patricia Clarkson|Lawrence Gilliard Jr.,95,Comedy,20th Century Fox|Regency Enterprises|New Regency Pictures|Taurus Film|Polar Entertainment Corporation,1999
26149,tt0166943,27000000,14859394,Music of the Heart,Meryl Streep|Angela Bassett|Cloris Leachman|Aidan Quinn|Michael Angarano,124,Drama,Craven-Maddalena Films|Miramax,1999
15198,tt0134618,28000000,8888143,"Mystery, Alaska",Russell Crowe|Hank Azaria|Mary McCormack|Burt Reynolds|Colm Meaney,119,Comedy|Drama,Hollywood Pictures,1999
16379,tt0120757,50000000,13260050,The Mod Squad,Claire Danes|Giovanni Ribisi|Omar Epps|Dennis Farina|Josh Brolin,92,Action|Mystery|Thriller,Metro-Goldwyn-Mayer (MGM),1999
16158,tt0161100,6000000,25059640,The Wood,Omar Epps|Richard T. Jones|Taye Diggs|Malinda Williams|Sean Nelson,106,Comedy|Drama|Romance,MTV Films,1999
15256,tt0137338,6000000,6852450,200 Cigarettes,Ben Affleck|Casey Affleck|Dave Chappelle|Kate Hudson|Janeane Garofalo,101,Comedy|Drama|Romance,Paramount Pictures,1999
8970,tt0129280,75000000,29000000,The Out-of-Towners,Steve Martin|Goldie Hawn|John Cleese|Mark McKinney|Jessica Cauffiel,90,Comedy,Paramount Pictures|Cherry Alley Productions,1999
10047,tt0151137,60000000,66976317,Joan of Arc,Milla Jovovich|Dustin Hoffman|Faye Dunaway|John Malkovich|Vincent Cassel,148,Adventure|Drama|Action|History|War,Columbia Pictures|Gaumont,1999
5470,tt0120604,20000000,1531251,Beowulf,Christopher Lambert|Rhona Mitra|Oliver Cotton|GÃ¶tz Otto|Vincent Hammond,95,Action|Science Fiction|Thriller|Adventure|Horror,CTV International,1999
20761,tt0196857,24000000,8434146,Play It to the Bone,Antonio Banderas|Woody Harrelson|Lolita Davidovich|Tom Sizemore|Lucy Liu,124,Comedy|Drama,Touchstone Pictures,1999
24066,tt0162360,1700000,1943649,"Happy, Texas",Steve Zahn|William H. Macy|Jeremy Northam|Ally Walker|Ron Perlman,98,Comedy|Crime,Miramax Films|Marked Entertainment,1999
22267,tt0134154,38000000,635096,Ride with the Devil,Tobey Maguire|Skeet Ulrich|Jeffrey Wright|Jewel|Jonathan Rhys Meyers,138,Drama|War|Romance|Western,Universal Pictures|Good Machine,1999
18892,tt0155776,3000000,3076820,Jawbreaker,Rose McGowan|Julie Benz|Rebecca Gayheart|Carol Kane|Pam Grier,87,Comedy,TriStar Pictures|Crossroads Films|Kramer-Tornell Productions,1999
16406,tt0144168,13000000,27500000,Dick,Kirsten Dunst|Michelle Williams|Will Ferrell|Dan Hedaya|Bruce McCulloch,94,Comedy,Columbia Pictures,1999
47288,tt0160429,25000000,12000000,The King and I,Miranda Richardson|Martin Vidnovic|Ian Richardson|Darrell Hammond|Christiane Noll,87,Animation|Drama|Family,Rankin/Bass Productions|Warner Bros. Animation|NEST Family Entertainment|Rich Animation Studios|Warner Bros.,1999
14578,tt0125971,7000000,7292175,Outside Providence,Shawn Hatosy|Amy Smart|Alec Baldwin|Jon Abrahams|Richard Jenkins,96,Romance|Comedy|Drama,Miramax Films|Eagle Beach Productions,1999
1812,tt0162710,450000,2049595,Trick,Tori Spelling|Christian Campbell|John Paul Pitoc|Brad Beyer,89,Comedy|Romance,Fine Line Features,1999
22345,tt0118665,12000000,36450736,Baby Geniuses,Kathleen Turner|Christopher Lloyd|Kim Cattrall|Peter MacNicol|Dom DeLuise,97,Comedy|Family|Science Fiction,TriStar Pictures|Crystal Sky Worldwide|Triumph,1999
10557,tt0166175,3800000,28200000,East Is East,Om Puri|Linda Bassett|Ian Aspinall|Jimi Mistry|Archie Panjabi,97,Comedy,BBC|Assassin Films|Film4,1999
39964,tt0120836,1,100,Lost & Found,David Spade|Sophie Marceau|Ever Carradine|Stephanie Chang|Neal MacMillan,95,Comedy|Romance,Alcon Entertainment|Dinamo Entertainment,1999
10368,tt0120857,12000000,21001563,Tea with Mussolini,Cher|Judi Dench|Joan Plowright|Maggie Smith|Lily Tomlin,117,Comedy|Drama|War,Medusa Produzione|Cattleya|Cineritmo|Film and General Productions,1999
120,tt0120737,93000000,871368364,The Lord of the Rings: The Fellowship of the Ring,Elijah Wood|Ian McKellen|Viggo Mortensen|Liv Tyler|Orlando Bloom,178,Adventure|Fantasy|Action,WingNut Films|New Line Cinema|The Saul Zaentz Company,2001
671,tt0241527,125000000,976475550,Harry Potter and the Philosopher's Stone,Daniel Radcliffe|Rupert Grint|Emma Watson|John Cleese|Robbie Coltrane,152,Adventure|Fantasy|Family,1492 Pictures|Warner Bros.|Heyday Films,2001
1018,tt0166924,15000000,20117339,Mulholland Drive,Naomi Watts|Laura Harring|Ann Miller|Dan Hedaya|Justin Theroux,147,Thriller|Drama|Mystery,Asymmetrical Productions|Les Films Alain Sarde|Babbo Inc.|The Picture Factory|Canal+,2001
141,tt0246578,6000000,1270522,Donnie Darko,Jake Gyllenhaal|Patrick Swayze|Drew Barrymore|Maggie Gyllenhaal|Holmes Osborne,113,Fantasy|Drama|Mystery,Pandora Cinema|Flower Films|Adam Fields Productions,2001
585,tt0198781,115000000,562816256,"Monsters, Inc.",John Goodman|Billy Crystal|Mary Gibbs|Steve Buscemi|James Coburn,92,Fantasy|Animation|Family|Comedy,Walt Disney Pictures|Pixar Animation Studios,2001
644,tt0212720,100000000,235926552,A.I. Artificial Intelligence,Haley Joel Osment|Frances O'Connor|Sam Robards|Jake Thomas|Jude Law,146,Drama|Science Fiction|Adventure,DreamWorks SKG|Amblin Entertainment|Stanley Kubrick Productions|Warner Bros.,2001
808,tt0126029,60000000,484409218,Shrek,Mike Myers|Eddie Murphy|Cameron Diaz|John Lithgow|Vincent Cassel,90,Adventure|Animation|Comedy|Family|Fantasy,DreamWorks SKG|Pacific Data Images (PDI)|DreamWorks Animation,2001
634,tt0243155,25000000,281929795,Bridget Jones's Diary,RenÃ©e Zellweger|Colin Firth|Hugh Grant|Gemma Jones|Jim Broadbent,97,Comedy|Romance|Drama,Miramax Films|Universal Pictures|Studio Canal|Working Title Films|Little Bird,2001
161,tt0240772,85000000,450717150,Ocean's Eleven,George Clooney|Brad Pitt|Matt Damon|Andy GarcÃ­a|Julia Roberts,116,Thriller|Crime,Village Roadshow Pictures|Section Eight|NPV Entertainment|Jerry Weintraub Productions|Warner Bros.,2001
676,tt0213149,140000000,449220945,Pearl Harbor,Ben Affleck|Josh Hartnett|Kate Beckinsale|Cuba Gooding Jr.|Jon Voight,183,History|Romance|War,Jerry Bruckheimer Films|Touchstone Pictures,2001
1734,tt0209163,98000000,433013274,The Mummy Returns,Brendan Fraser|Rachel Weisz|John Hannah|Arnold Vosloo|Oded Fehr,130,Action|Adventure|Drama|Fantasy|Horror,Universal Pictures|Alphaville Films|Imhotep Productions,2001
10865,tt0230011,120000000,186053725,Atlantis: The Lost Empire,Michael J. Fox|Corey Burton|Claudia Christian|James Garner|John Mahoney,95,Animation|Family|Adventure|Science Fiction,Walt Disney Pictures|Walt Disney Feature Animation,2001
1995,tt0146316,115000000,274703340,Lara Croft: Tomb Raider,Angelina Jolie|Jon Voight|Iain Glen|Noah Taylor|Daniel Craig,100,Adventure|Fantasy|Action|Thriller,Paramount Pictures|Toho-Towa|Mutual Film Company|Lawrence Gordon Productions|British Broadcasting Corporation (BBC),2001
453,tt0268978,60000000,313542341,A Beautiful Mind,Russell Crowe|Ed Harris|Jennifer Connelly|Christopher Plummer|Paul Bettany,135,Drama|Romance,Imagine Entertainment|DreamWorks SKG|Universal Pictures,2001
2770,tt0252866,30000000,287553595,American Pie 2,Jason Biggs|Thomas Ian Nicholas|Chris Klein|Seann William Scott|Eddie Kaye Thomas,108,Comedy|Romance,Universal Pictures|Liveplanet|Zide-Perry Productions,2001
9880,tt0247638,37000000,165335153,The Princess Diaries,Anne Hathaway|Julie Andrews|Heather Matarazzo|Robert Schwartzman|HÃ©ctor Elizondo,115,Comedy|Family|Romance,Walt Disney Pictures|BrownHouse Productions|Bottom of the Ninth Productions,2001
824,tt0203009,52500000,179213434,Moulin Rouge!,Nicole Kidman|Ewan McGregor|John Leguizamo|Jim Broadbent|Richard Roxburgh,127,Romance|Drama|Music,Bazmark Films|Twentieth Century Fox Film Corporation,2001
869,tt0133152,100000000,362211740,Planet of the Apes,Mark Wahlberg|Tim Roth|Helena Bonham Carter|Michael Clarke Duncan|Kris Kristofferson,119,Thriller|Science Fiction|Action|Adventure,"Twentieth Century Fox Film Corporation|Tim Burton Productions|Zanuck Company, The",2001
9428,tt0265666,21000000,71441250,The Royal Tenenbaums,Gene Hackman|Anjelica Huston|Ben Stiller|Gwyneth Paltrow|Luke Wilson,110,Comedy|Drama,Touchstone Pictures,2001
4133,tt0221027,53000000,83282296,Blow,Johnny Depp|PenÃ©lope Cruz|Ethan Suplee|Ray Liotta|Franka Potente,124,Crime|Drama,New Line Cinema,2001
853,tt0215750,70000000,96976270,Enemy at the Gates,Jude Law|Rachel Weisz|Ed Harris|Joseph Fiennes|Bob Hoskins,131,War,Paramount Pictures|Swanford Films|Mandalay Pictures|Little Bird|KC Medien,2001
855,tt0265086,92000000,172989651,Black Hawk Down,Josh Hartnett|Ewan McGregor|Jason Isaacs|Tom Sizemore|William Fichtner,144,Action|History|War,Jerry Bruckheimer Films|Revolution Studios|Scott Free Productions,2001
8835,tt0250494,18000000,141774679,Legally Blonde,Reese Witherspoon|Luke Wilson|Selma Blair|Matthew Davis|Victor Garber,96,Comedy,Marc Platt Productions|Metro-Goldwyn-Mayer (MGM),2001
9476,tt0183790,65000000,117487473,A Knight's Tale,Heath Ledger|Rufus Sewell|Shannyn Sossamon|Paul Bettany|Laura Fraser,132,Adventure|Drama|Romance|Action,Columbia Pictures Corporation|Escape Artists|Black and Blu Entertainment|Finestkind,2001
9398,tt0196229,28000000,60780981,Zoolander,Ben Stiller|Owen Wilson|Christine Taylor|Will Ferrell|Milla Jovovich,89,Comedy,Paramount Pictures|Village Roadshow Pictures|NPV Entertainment|Scott Rudin Productions|Red Hour Productions,2001
11397,tt0277371,16000000,66468332,Not Another Teen Movie,Chyler Leigh|Chris Evans|Jaime Pressly|Eric Christian Olsen|Mia Kirshner,89,Comedy,Original Film|Columbia Pictures Corporation|Neal H. Moritz Productions,2001
4248,tt0257106,45000000,141220678,Scary Movie 2,Anna Faris|Marlon Wayans|James DeBello|Shawn Wayans|David Cross,83,Comedy,Gold/Miller Productions|Wayans Bros. Entertainment|Dimension Films|Brad Grey Pictures,2001
5175,tt0266915,90000000,347325802,Rush Hour 2,"Chris Tucker|Jackie Chan|Zhang Ziyi|Roselyn SÃ¡nchez|Ernie Reyes, Jr.",90,Action|Comedy|Crime|Thriller,New Line Cinema,2001
2034,tt0139654,45000000,104876233,Training Day,Denzel Washington|Ethan Hawke|Scott Glenn|Tom Berenger|Harris Yulin,122,Action|Crime|Drama|Thriller,Village Roadshow Pictures|NPV Entertainment|Warner Bros.|Outlaw Productions (I)|WV Films II,2001
1933,tt0230600,17000000,209947037,The Others,Nicole Kidman|Christopher Eccleston|Alakina Mann|James Bentley|Eric Sykes,101,Horror|Drama|Mystery|Thriller,Cruise/Wagner Productions|Canal Plus|Sogecine|Las Producciones del Escorpion|Lucky Red,2001
12589,tt0268397,25000000,80936232,Jimmy Neutron: Boy Genius,Debi Derryberry|Megan Cavanagh|Mark DeCarlo|Jeffrey Garcia|Patrick Stewart,83,Adventure|Fantasy|Animation|Action|Comedy,Nickelodeon Movies|Universal Cartoon Studios|Paramount Animation,2001
2294,tt0261392,22000000,33788161,Jay and Silent Bob Strike Back,Kevin Smith|Jason Mewes|Ben Affleck|Jeff Anderson|Brian O'Halloran,104,Comedy,Dimension Films|View Askew Productions|Miramax,2001
9778,tt0240890,28000000,77516304,Serendipity,John Cusack|Kate Beckinsale|Jeremy Piven|Bridget Moynahan|Eugene Levy,90,Comedy|Romance,Miramax Films|Tapestry Films|Simon Fields Productions,2001
10992,tt0239395,60000000,93375151,Cats & Dogs,Jeff Goldblum|Elizabeth Perkins|Alexander Pollock|Miriam Margolyes|Tobey Maguire,87,Comedy|Family,Village Roadshow Pictures|NPV Entertainment|Mad Chance|Zide-Perry Productions|Warner Bros.,2001
1903,tt0259711,68000000,203388341,Vanilla Sky,Tom Cruise|PenÃ©lope Cruz|Cameron Diaz|Kurt Russell|Jason Lee,136,Drama|Mystery|Romance|Science Fiction|Thriller,Paramount Pictures|Cruise-Wagner Productions|Vinyl Films,2001
2140,tt0271027,25000000,64437847,Kiss of the Dragon,Jet Li|Bridget Fonda|TchÃ©ky Karyo|Max Ryan|Ric Young,98,Action|Crime|Thriller,Twentieth Century Fox Film Corporation|Current Entertainment|Immortal Entertainment|Canal+|EuropaCorp,2001
1535,tt0266987,92000000,143049560,Spy Game,Robert Redford|Brad Pitt|Catherine McCormack|Stephen Dillane|Larry Bryggman,126,Action|Crime|Thriller,Universal Pictures|Metropolitan Filmexport|Toho-Towa|Red Wagon Productions|Beacon Communications,2001
9705,tt0244244,102000000,147080413,Swordfish,John Travolta|Hugh Jackman|Halle Berry|Don Cheadle|Sam Shepard,99,Action|Crime|Thriller,Village Roadshow Pictures|NPV Entertainment|Silver Pictures|Warner Bros.|Jonathan Krane Group,2001
9889,tt0256380,40000000,141069860,Shallow Hal,Gwyneth Paltrow|Jack Black|Jason Alexander|Joe Viterelli|Bruce McGill,114,Comedy|Romance,Twentieth Century Fox Film Corporation,2001
9989,tt0218817,30000000,17833000,AntiTrust,Ryan Phillippe|Rachael Leigh Cook|Tim Robbins|Claire Forlani|Richard Roundtree,108,Action|Crime|Drama,Industry Entertainment|Epsilon Motion Pictures|Hyde Park Films|Metro-Goldwyn-Mayer (MGM),2001
2114,tt0173840,137000000,85131830,Final Fantasy: The Spirits Within,Donald Sutherland|Ming-Na Wen|Alec Baldwin|Ving Rhames|Steve Buscemi,106,Adventure|Action|Animation|Fantasy|Science Fiction,Columbia Pictures|Square USA|Chris Lee Productions,2001
2057,tt0218922,42000000,35402320,Original Sin,Angelina Jolie|Antonio Banderas|Gregory Itzin|Jack Thompson|Allison Mackie,118,Drama|Thriller|Mystery|Romance,Metro-Goldwyn-Mayer (MGM),2001
10808,tt0240462,70000000,176104344,Dr. Dolittle 2,Eddie Murphy|Kristen Wilson|Raven-SymonÃ©|Kyla Pratt|Mandy Moore,87,Comedy|Family|Romance|Fantasy,Twentieth Century Fox Film Corporation,2001
8007,tt0159273,40000000,91753202,Behind Enemy Lines,Owen Wilson|Gene Hackman|Gabriel Macht|Charles Malik Whitfield|David Keith,106,Action|Drama|Thriller|War,Twentieth Century Fox Film Corporation|Davis Entertainment,2001
8922,tt0263488,10000000,59217789,Jeepers Creepers,Gina Philips|Justin Long|Jonathan Breck|Patricia Belcher|Eileen Brennan,90,Horror|Thriller,United Artists|American Zoetrope|Cinerenta Medienbeteiligungs KG|Cinerenta-Cinebeta|VCL Communications,2001
768,tt0120681,35000000,74558115,From Hell,Johnny Depp|Heather Graham|Ian Holm|Robbie Coltrane|Ian Richardson,122,Horror|Mystery|Thriller,Twentieth Century Fox Film Corporation|Underworld Entertainment,2001
2100,tt0272020,72000000,27642707,The Last Castle,Robert Redford|James Gandolfini|Mark Ruffalo|Steve Burton|Delroy Lindo,131,Action|Drama|Thriller,DreamWorks SKG,2001
2043,tt0164334,60000000,105178561,Along Came a Spider,Morgan Freeman|Monica Potter|Michael Wincott|Dylan Baker|Mika Boorem,104,Crime|Mystery|Thriller|Action,Paramount Pictures|AZL Productions KG|David Brown Productions|MFP Munich Film Partners|Phase 1 Productions,2001
39939,tt0247745,3000000,18492362,Super Troopers,Jay Chandrasekhar|Steve Lemme|Kevin Heffernan|Paul Soter|Geoffrey Arend,100,Comedy|Crime|Mystery,Fox Searchlight Pictures|Broken Lizard Industries,2001
2018,tt0209475,35000000,94728529,The Wedding Planner,Jennifer Lopez|Matthew McConaughey|Justin Chambers|Joanna Gleason|Lou Myers,103,Comedy,Columbia Pictures Corporation|Intermedia Films|Dee Gee Entertainment|Tapestry Films|Prufrock Pictures,2001
9896,tt0250687,48000000,85498534,Rat Race,Cuba Gooding Jr.|Seth Green|Whoopi Goldberg|Breckin Meyer|Amy Smart,112,Adventure|Comedy,Paramount Pictures|Fireworks Pictures|Alphaville Films,2001
5279,tt0280707,19800000,87754044,Gosford Park,Helen Mirren|Clive Owen|Maggie Smith|Geraldine Somerville|Jeremy Northam,137,Drama|Mystery|Thriller,USA Films,2001
11470,tt0211443,11000000,16000000,Jason X,Kane Hodder|Lexa Doig|Chuck Campbell|Lisa Ryder|David Cronenberg,91,Horror|Science Fiction,New Line Cinema|Sean S. Cunningham Films|Crystal Lake Entertainment,2001
6073,tt0236493,57000000,147845033,The Mexican,Brad Pitt|Julia Roberts|James Gandolfini|J.K. Simmons|Gene Hackman,123,Action|Comedy|Crime|Romance,DreamWorks SKG|Newmarket Capital Group|Lawrence Bender Productions|Pistolero Productions LLC,2001
10866,tt0206314,23000000,36642838,Joy Ride,Steve Zahn|Paul Walker|Leelee Sobieski|Jessica Bowman|Stuart Stone,97,Mystery|Thriller|Drama,Regency Enterprises|Epsilon Motion Pictures|LivePlanet|New Regency Pictures|Bad Robot,2001
10950,tt0277027,22000000,40270895,I Am Sam,Sean Penn|Michelle Pfeiffer|Dakota Fanning|Dianne Wiest|Marin Hinkle,132,Drama,New Line Cinema,2001
12508,tt0202470,57000000,16991902,Rock Star,Mark Wahlberg|Jennifer Aniston|Jason Flemyng|Dominic West|Jason Bonham,105,Music|Drama|Comedy,Warner Bros. Pictures|Bel Air Entertainment,2001
167,tt0272152,48000000,50315140,K-PAX,Jeff Bridges|Kevin Spacey|Mary McCormack|Alfre Woodard|Ajay Naidu,120,Drama|Science Fiction,Intermedia Films|Lawrence Gordon Productions|PathÃ© Pictures International|IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,2001
12103,tt0260866,50000000,100020092,Don't Say a Word,Michael Douglas|Sean Bean|Brittany Murphy|Skye McCole Bartusiak|Guy Torry,113,Thriller,20th Century Fox|Village Roadshow Pictures|NPV Entertainment|Regency Enterprises|Kopelson Entertainment,2001
9290,tt0231402,21150000,39438674,Crocodile Dundee in Los Angeles,Paul Hogan|Linda Kozlowski|Jere Burns|Jonathan Banks|Alec Wilson,92,Adventure|Comedy,Bungalow Productions|Silver Lion Films|Vision View Entertainment,2001
12149,tt0264616,11000000,13110448,Frailty,Bill Paxton|Matthew McConaughey|Powers Boothe|Matt O'Leary|Jeremy Sumpter,100,Drama|Thriller|Crime,Cinerenta Medienbeteiligungs KG|American Entertainment Partners L.P.|David Kirschner Productions,2001
5852,tt0225071,53000000,29700000,Angel Eyes,Jennifer Lopez|Jim Caviezel|Jeremy Sisto|Terrence Howard|SÃ´nia Braga,102,Drama|Romance|Thriller,Warner Bros. Pictures|Franchise Pictures|Morgan Creek Productions,2001
11313,tt0252501,31000000,24185781,Hearts in Atlantis,Anthony Hopkins|Anton Yelchin|Hope Davis|Mika Boorem|David Morse,101,Drama|Mystery,Castle Rock Entertainment,2001
2176,tt0221218,30000000,23619609,The Glass House,Leelee Sobieski|Diane Lane|Stellan SkarsgÃ¥rd|Bruce Dern|Kathy Baker,106,Drama|Thriller,Original Film,2001
2749,tt0179626,60000000,56359980,15 Minutes,Robert De Niro|Charlize Theron|Edward Burns|Kelsey Grammer|Avery Brooks,120,Action|Crime|Thriller,New Line Cinema|Industry Entertainment|Tribeca Productions|New Redemption Pictures,2001
20857,tt0180734,32000000,40222729,Hardball,Keanu Reeves|Diane Lane|Michael B. Jordan|D. B. Sweeney|John Hawkes,106,Comedy|Romance,Paramount Pictures|GHS Productions KG|Munich Film Partners & Company (MFP) GHS Productions|Nides/McCormick Productions,2001
9397,tt0251075,80000000,98376292,Evolution,David Duchovny|Julianne Moore|Orlando Jones|Seann William Scott|Ted Levine,101,Action|Comedy|Science Fiction,"DreamWorks SKG|Columbia Pictures Corporation|Montecito Picture Company, The",2001
8489,tt0248667,107000000,87713825,Ali,Will Smith|Jamie Foxx|Jon Voight|Mario Van Peebles|Ron Silver,157,Drama,Columbia Pictures Corporation,2001
10972,tt0261983,1500000,373967,Session 9,Peter Mullan|David Caruso|Stephen Gevedon|Josh Lucas|Brendan Sexton III,100,Horror|Mystery,October Films|USA Films|Scout Productions,2001
11371,tt0227445,68000000,71069884,The Score,Robert De Niro|Edward Norton|Marlon Brando|Angela Bassett|Paul Soles,124,Action|Crime|Thriller,Paramount Pictures|Mandalay Pictures|Horseshoe Bay Productions,2001
1365,tt0285742,4000000,44909486,Monster's Ball,Halle Berry|Billy Bob Thornton|Heath Ledger|Sean Combs|Coronji Calhoun,111,Drama|Romance,Lions Gate Films|Lee Daniels Entertainment,2001
10956,tt0245686,17700000,30987695,Joe Dirt,David Spade|Brittany Daniel|Dennis Miller|Adam Beach|Jaime Pressly,91,Mystery|Adventure|Comedy|Romance|Drama,Columbia Pictures|Happy Madison Productions,2001
10877,tt0242445,50000000,79958599,Exit Wounds,Steven Seagal|DMX|Isaiah Washington|Anthony Anderson|Bill Duke,101,Action|Crime|Thriller,NPV Entertainment|Warner Bros.,2001
